date,streamflow,id,name,country,river
2001-09-24,5.5042841642464255,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-25,5.148007202028132,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-26,4.478303576413212,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-27,3.878189989826295,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-28,3.293853644248674,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-29,2.7900010014727226,7000,Nam Mang 3,Laos,Nam Gnong
2001-09-30,2.341893464374542,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-01,1.9946350979453769,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-02,1.7222412108823546,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-03,1.4749098458511185,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-04,1.242939710534847,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-05,1.0323857680107036,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-06,0.849804030973408,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-07,0.7189718047199571,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-08,1.0569871501890948,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-09,3.828291571152633,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-10,6.895534210449183,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-11,7.079468838653913,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-12,6.256017476410143,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-13,5.595474803869275,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-14,4.798041187183881,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-15,4.030282861599618,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-16,3.504547041580923,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-17,3.043008288762234,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-18,2.65405887841568,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-19,2.3098082255342054,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-20,1.9185236352512645,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-21,1.6250476602104975,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-22,1.4227512132618174,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-23,1.8406423667879677,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-24,2.062293333354193,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-25,1.926169520911744,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-26,3.8613941635135616,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-27,4.907829454094072,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-28,4.644453327473192,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-29,4.7010226289631145,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-30,4.000063150798065,7000,Nam Mang 3,Laos,Nam Gnong
2001-10-31,3.4908587343748168,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-01,3.01422132546834,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-02,2.640443795744231,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-03,2.412959955131864,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-04,2.18731936852643,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-05,1.8578180126328807,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-06,1.5253768838026485,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-07,1.2825759934200056,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-08,1.0634059281165138,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-09,0.8920258317125415,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-10,0.7513227178822169,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-11,0.6308555676511686,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-12,0.539891921537241,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-13,0.4912173173473332,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-14,0.4499071520122022,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-15,0.4060979144936181,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-16,0.3357486526589052,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-17,0.2555122745791344,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-18,0.1985369395190902,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-19,0.1548738520439163,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-20,0.1251914001785159,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-21,0.1034807107617457,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-22,0.086543481158665,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-23,0.0720072772226371,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-24,0.0589387776587212,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-25,0.0479468244101067,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-26,0.0386577186310922,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-27,0.0319907421238758,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-28,0.0264813104099143,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-29,0.0219177405596571,7000,Nam Mang 3,Laos,Nam Gnong
2001-11-30,0.0181377677801851,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-01,0.0150077390738577,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-02,0.012417040850942,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-03,0.0102740534432664,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-04,0.0085002419445883,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-05,0.0070318879273724,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-06,0.0058174510205718,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-07,0.0048124736894459,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-08,0.0039807628975861,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-09,0.0032922799071598,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-10,0.0027242333375221,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-11,0.0022542233167549,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-12,0.0018643955093194,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-13,0.001543122338233,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-14,0.0012764177248216,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-15,0.0010561537797185,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-16,0.0008746189788118,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-17,0.0007231354714275,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-18,0.0005982213982366,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-19,0.0004948780315452,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-20,0.0004086251704348,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-21,0.0003378985214851,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-22,0.0002792740664915,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-23,0.0002311049432225,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-24,0.0001909820585414,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-25,0.0005214118657986,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-26,0.0088939730339965,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-27,0.0124533803704004,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-28,0.0070826911825751,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-29,0.0047737054340204,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-30,0.0041959500935867,7000,Nam Mang 3,Laos,Nam Gnong
2001-12-31,0.0038095791473675,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-01,0.0020501231602761,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-02,0.0014901019333755,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-03,0.0008557484110996,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-04,0.0005817418852633,7000,Nam Mang 3,Laos,Nam Gnong
2002-01-05,0.0017907892380793,7000,Nam Mang 3,Laos,Nam Gnong
